"idInvoice","creationDate","idCustomer","idSeller","lastDate"
147582,"2009-03-19 01:58:07",25287,6118,"2020-06-23 14:26:29"
147583,"2009-03-21 17:08:57",25287,6118,"2020-06-23 14:26:29"
147584,"2009-04-07 14:48:17",25287,6162,"2020-06-23 14:26:29"
147585,"2009-04-11 19:09:37",25287,6142,"2020-06-23 14:26:29"
147586,"2009-05-18 22:52:33",25287,6137,"2020-06-23 14:26:29"
147587,"2009-06-17 18:49:35",25287,6142,"2020-06-23 14:26:29"
147588,"2009-07-05 11:54:13",25287,6118,"2020-06-23 14:26:29"
147589,"2009-07-07 15:00:47",25287,6142,"2020-06-23 14:26:29"
147590,"2009-08-14 00:32:45",25287,6118,"2020-06-23 14:26:29"
147591,"2009-09-06 07:21:41",25287,6162,"2020-06-23 14:26:29"
147592,"2009-10-10 13:08:55",25287,6125,"2020-06-23 14:26:29"
147593,"2009-11-01 07:16:01",25287,6162,"2020-06-23 14:26:29"
147594,"2009-11-04 21:01:43",25287,6118,"2020-06-23 14:26:29"
147595,"2009-11-13 11:07:57",25287,6142,"2020-06-23 14:26:29"
147596,"2009-11-25 14:26:19",25287,6118,"2020-06-23 14:26:29"
147597,"2009-12-11 03:39:17",25287,6118,"2020-06-23 14:26:29"
147598,"2009-12-15 10:59:11",25287,6118,"2020-06-23 14:26:29"
147599,"2009-12-31 02:25:05",25287,6137,"2020-06-23 14:26:29"
147600,"2010-01-14 11:07:31",25287,6118,"2020-06-23 14:26:29"
147601,"2010-01-23 18:11:53",25287,6118,"2020-06-23 14:26:29"
147602,"2010-01-28 20:00:57",25287,6162,"2020-06-23 14:26:29"
147603,"2010-02-09 13:36:11",25287,6162,"2020-06-23 14:26:29"
147604,"2010-02-17 17:51:05",25287,6125,"2020-06-23 14:26:29"
147605,"2010-02-28 17:44:59",25287,6162,"2020-06-23 14:26:29"
147606,"2010-03-18 07:01:21",25287,6142,"2020-06-23 14:26:29"
147607,"2010-03-28 08:46:57",25287,6118,"2020-06-23 14:26:29"
147608,"2018-07-11 15:27:20",25288,6142,"2020-06-23 14:26:30"
147609,"2018-07-15 20:10:42",25288,6162,"2020-06-23 14:26:30"
147610,"2018-08-19 19:51:28",25288,6125,"2020-06-23 14:26:30"
147611,"2018-08-24 07:20:46",25288,6137,"2020-06-23 14:26:30"
147612,"2018-10-01 18:07:56",25288,6125,"2020-06-23 14:26:30"
147613,"2018-10-13 23:34:10",25288,6125,"2020-06-23 14:26:30"
147614,"2018-10-25 22:33:12",25288,6118,"2020-06-23 14:26:30"
147615,"2018-11-09 08:45:28",25288,6125,"2020-06-23 14:26:30"
147616,"2018-11-19 03:58:28",25288,6137,"2020-06-23 14:26:30"
147617,"2018-11-30 19:27:28",25288,6142,"2020-06-23 14:26:30"
147618,"2018-12-10 17:06:52",25288,6125,"2020-06-23 14:26:30"
147619,"2018-12-20 16:31:24",25288,6162,"2020-06-23 14:26:30"
147620,"2018-12-29 04:50:52",25288,6137,"2020-06-23 14:26:30"
147621,"2019-01-13 14:26:20",25288,6137,"2020-06-23 14:26:30"
147622,"2019-02-10 21:51:10",25288,6162,"2020-06-23 14:26:30"
147623,"2019-02-13 12:58:22",25288,6125,"2020-06-23 14:26:30"
147624,"2019-02-22 08:43:30",25288,6125,"2020-06-23 14:26:30"
147625,"2019-03-05 10:26:48",25288,6142,"2020-06-23 14:26:30"
147626,"2019-03-19 06:06:54",25288,6137,"2020-06-23 14:26:30"
147627,"2019-04-03 06:35:28",25288,6137,"2020-06-23 14:26:30"
147628,"2019-04-17 09:29:16",25288,6142,"2020-06-23 14:26:30"
147629,"2019-05-10 07:34:02",25288,6118,"2020-06-23 14:26:30"
147630,"2019-05-12 18:51:54",25288,6118,"2020-06-23 14:26:30"
147631,"2019-05-24 05:16:54",25288,6125,"2020-06-23 14:26:30"
147632,"2019-06-13 13:27:00",25288,6137,"2020-06-23 14:26:30"
147633,"2019-07-21 17:21:20",25288,6118,"2020-06-23 14:26:30"
147634,"2019-08-09 22:46:06",25288,6118,"2020-06-23 14:26:30"
147635,"2019-09-03 23:18:48",25288,6162,"2020-06-23 14:26:30"
147636,"2019-09-12 10:36:20",25288,6142,"2020-06-23 14:26:30"
147637,"2019-09-17 05:25:04",25288,6142,"2020-06-23 14:26:30"
147638,"2019-09-23 21:29:34",25288,6142,"2020-06-23 14:26:30"
147639,"2019-10-09 23:28:54",25288,6118,"2020-06-23 14:26:30"
147640,"2019-10-23 09:16:02",25288,6142,"2020-06-23 14:26:30"
147641,"2019-10-30 18:43:32",25288,6118,"2020-06-23 14:26:30"
147642,"2019-11-06 08:22:36",25288,6125,"2020-06-23 14:26:30"
147643,"2019-11-20 16:08:02",25288,6118,"2020-06-23 14:26:30"
147644,"2019-11-28 11:10:28",25288,6118,"2020-06-23 14:26:30"
147645,"2019-12-05 08:17:16",25288,6162,"2020-06-23 14:26:30"
147646,"2019-12-22 02:21:04",25288,6137,"2020-06-23 14:26:30"
147647,"2020-01-03 15:33:28",25288,6162,"2020-06-23 14:26:30"
147648,"2020-01-19 11:09:50",25288,6137,"2020-06-23 14:26:30"
147649,"2020-01-25 12:52:36",25288,6125,"2020-06-23 14:26:30"
147650,"2020-01-30 00:43:02",25288,6118,"2020-06-23 14:26:30"
147651,"2020-02-11 07:15:18",25288,6142,"2020-06-23 14:26:30"
147652,"2020-02-24 17:55:36",25288,6118,"2020-06-23 14:26:30"
147653,"2020-03-01 14:30:26",25288,6118,"2020-06-23 14:26:30"
147654,"2020-03-11 04:18:28",25288,6137,"2020-06-23 14:26:30"
147655,"2020-03-24 00:05:44",25288,6118,"2020-06-23 14:26:30"
147656,"2020-03-27 16:58:52",25288,6125,"2020-06-23 14:26:30"
147657,"2020-04-08 07:25:02",25288,6118,"2020-06-23 14:26:30"
147658,"2020-05-07 19:35:48",25288,6125,"2020-06-23 14:26:30"
147659,"2020-06-06 22:56:12",25288,6118,"2020-06-23 14:26:30"
147660,"2020-07-10 05:31:00",25288,6125,"2020-06-23 14:26:30"
147661,"2020-07-27 06:03:34",25288,6118,"2020-06-23 14:26:30"
147662,"2020-08-30 23:45:50",25288,6142,"2020-06-23 14:26:30"
147663,"2020-10-06 09:10:56",25288,6118,"2020-06-23 14:26:30"
147664,"2020-10-13 13:51:18",25288,6137,"2020-06-23 14:26:30"
147665,"2020-10-20 09:01:14",25288,6142,"2020-06-23 14:26:30"
147666,"2020-10-24 14:11:38",25288,6125,"2020-06-23 14:26:30"
147667,"2020-11-16 09:18:20",25288,6137,"2020-06-23 14:26:30"
147668,"2020-12-02 06:47:28",25288,6118,"2020-06-23 14:26:30"
147669,"2020-12-08 23:19:42",25288,6137,"2020-06-23 14:26:30"
147670,"2020-12-15 00:05:44",25288,6142,"2020-06-23 14:26:30"
147671,"2020-12-30 04:11:44",25288,6118,"2020-06-23 14:26:30"
147672,"2021-01-15 05:00:50",25288,6125,"2020-06-23 14:26:30"
147673,"2021-01-27 11:31:32",25288,6118,"2020-06-23 14:26:30"
147674,"2021-01-29 18:54:26",25288,6118,"2020-06-23 14:26:30"
147675,"2021-02-01 05:22:38",25288,6125,"2020-06-23 14:26:30"
147676,"2021-02-13 22:02:36",25288,6125,"2020-06-23 14:26:30"
147677,"2021-03-07 22:26:54",25288,6118,"2020-06-23 14:26:30"
147678,"2021-03-10 03:29:42",25288,6137,"2020-06-23 14:26:30"
147679,"2021-03-15 21:29:56",25288,6137,"2020-06-23 14:26:30"
147680,"2021-03-25 08:38:00",25288,6137,"2020-06-23 14:26:30"
147681,"2021-04-05 21:07:10",25288,6125,"2020-06-23 14:26:30"
147682,"2009-08-01 10:00:22",25289,6118,"2020-06-23 14:26:30"
147683,"2009-08-18 09:42:10",25289,6142,"2020-06-23 14:26:30"
147684,"2009-09-11 14:58:04",25289,6118,"2020-06-23 14:26:30"
147685,"2009-09-22 17:16:24",25289,6162,"2020-06-23 14:26:30"
147686,"2009-09-25 08:10:54",25289,6118,"2020-06-23 14:26:30"
147687,"2019-07-17 12:53:42",25290,6142,"2020-06-23 14:26:30"
147688,"2019-07-21 02:35:54",25290,6162,"2020-06-23 14:26:30"
147689,"2019-08-12 04:22:58",25290,6137,"2020-06-23 14:26:30"
147690,"2019-09-01 20:01:48",25290,6142,"2020-06-23 14:26:30"
147691,"2019-09-06 23:11:50",25290,6162,"2020-06-23 14:26:30"
147692,"2019-09-13 13:47:30",25290,6137,"2020-06-23 14:26:30"
147693,"2019-09-18 18:33:58",25290,6118,"2020-06-23 14:26:30"
147694,"2019-09-27 02:11:22",25290,6118,"2020-06-23 14:26:30"
147695,"2019-10-06 07:17:04",25290,6118,"2020-06-23 14:26:30"
147696,"2019-10-28 01:00:16",25290,6137,"2020-06-23 14:26:30"
147697,"2019-11-13 19:42:08",25290,6137,"2020-06-23 14:26:30"
147698,"2009-07-19 23:35:02",25291,6169,"2020-06-23 14:26:30"
147699,"2009-08-24 04:47:04",25291,6696,"2020-06-23 14:26:30"
147700,"2009-09-20 01:22:48",25291,5533,"2020-06-23 14:26:30"
147701,"2009-10-16 12:30:08",25291,6169,"2020-06-23 14:26:30"
147702,"2009-10-21 05:29:30",25291,6169,"2020-06-23 14:26:30"
147703,"2009-10-24 13:02:22",25291,5755,"2020-06-23 14:26:30"
147704,"2009-11-19 14:06:36",25291,5520,"2020-06-23 14:26:30"
147705,"2009-11-26 21:49:52",25291,6169,"2020-06-23 14:26:30"
147706,"2009-12-09 18:59:34",25291,5755,"2020-06-23 14:26:30"
147707,"2009-12-26 01:11:22",25291,5755,"2020-06-23 14:26:30"
147708,"2010-01-06 10:31:34",25291,5520,"2020-06-23 14:26:30"
147709,"2010-01-08 15:20:18",25291,5672,"2020-06-23 14:26:30"
147710,"2010-01-13 11:01:14",25291,5542,"2020-06-23 14:26:30"
147711,"2010-01-25 10:55:08",25291,5755,"2020-06-23 14:26:30"
147712,"2010-02-01 03:42:48",25291,6699,"2020-06-23 14:26:30"
147713,"2010-02-09 20:51:58",25291,5751,"2020-06-23 14:26:30"
147714,"2010-02-24 05:39:36",25291,6696,"2020-06-23 14:26:30"
147715,"2010-02-26 13:54:40",25291,6666,"2020-06-23 14:26:30"
147716,"2010-03-07 23:35:38",25291,5539,"2020-06-23 14:26:30"
147717,"2010-03-15 11:18:30",25291,5672,"2020-06-23 14:26:30"
147718,"2010-03-28 06:56:56",25291,6902,"2020-06-23 14:26:30"
147719,"2010-04-20 02:53:32",25291,5520,"2020-06-23 14:26:30"
147720,"2010-05-12 22:05:14",25291,5520,"2020-06-23 14:26:30"
147721,"2010-06-05 14:47:00",25291,5744,"2020-06-23 14:26:30"
147722,"2010-06-26 10:49:32",25291,6680,"2020-06-23 14:26:30"
147723,"2010-07-04 12:40:18",25291,6682,"2020-06-23 14:26:30"
147724,"2010-07-28 08:35:00",25291,5542,"2020-06-23 14:26:30"
147725,"2010-08-17 02:32:14",25291,6603,"2020-06-23 14:26:30"
147726,"2010-08-19 09:24:52",25291,6169,"2020-06-23 14:26:30"
147727,"2010-09-27 11:50:32",25291,6666,"2020-06-23 14:26:30"
147728,"2010-09-30 07:35:22",25291,6909,"2020-06-23 14:26:30"
147729,"2010-10-05 01:31:32",25291,6182,"2020-06-23 14:26:30"
147730,"2010-10-14 21:50:44",25291,5672,"2020-06-23 14:26:30"
147731,"2010-10-24 19:42:28",25291,6603,"2020-06-23 14:26:30"
147732,"2010-11-18 04:55:20",25291,6680,"2020-06-23 14:26:30"
147733,"2010-12-04 16:47:48",25291,6322,"2020-06-23 14:26:30"
147734,"2011-01-01 19:43:10",25291,5755,"2020-06-23 14:26:30"
147735,"2011-01-19 19:19:00",25291,5663,"2020-06-23 14:26:30"
147736,"2011-02-04 08:47:18",25291,6322,"2020-06-23 14:26:30"
147737,"2011-02-06 19:28:14",25291,6169,"2020-06-23 14:26:30"
147738,"2011-02-19 11:38:32",25291,5520,"2020-06-23 14:26:30"
147739,"2011-03-01 05:27:36",25291,6678,"2020-06-23 14:26:30"
147740,"2011-03-13 19:40:54",25291,5663,"2020-06-23 14:26:30"
147741,"2011-04-03 17:59:20",25291,5672,"2020-06-23 14:26:30"
147742,"2011-04-28 02:22:08",25291,6682,"2020-06-23 14:26:30"
147743,"2011-05-11 23:05:42",25291,6322,"2020-06-23 14:26:30"
147744,"2011-06-19 18:17:16",25291,5755,"2020-06-23 14:26:30"
147745,"2011-07-15 13:49:04",25291,5744,"2020-06-23 14:26:30"
147746,"2011-08-11 05:28:54",25291,5520,"2020-06-23 14:26:30"
147747,"2019-07-04 09:33:20",25292,6680,"2020-06-23 14:26:30"
147748,"2019-07-24 16:43:14",25292,6322,"2020-06-23 14:26:30"
147749,"2015-07-18 07:47:46",25293,6693,"2020-06-23 14:26:30"
147750,"2015-07-23 15:42:30",25293,6169,"2020-06-23 14:26:30"
147751,"2015-08-23 10:24:42",25293,6699,"2020-06-23 14:26:30"
147752,"2015-09-09 09:17:50",25293,6322,"2020-06-23 14:26:30"
147753,"2015-09-18 17:26:58",25293,5672,"2020-06-23 14:26:30"
147754,"2015-10-05 05:50:50",25293,5533,"2020-06-23 14:26:30"
147755,"2015-10-11 09:32:22",25293,6603,"2020-06-23 14:26:30"
147756,"2015-10-24 04:27:28",25293,5542,"2020-06-23 14:26:30"
147757,"2015-11-25 12:10:22",25293,6202,"2020-06-23 14:26:30"
147758,"2015-12-06 03:36:44",25293,6901,"2020-06-23 14:26:30"
147759,"2015-12-19 00:06:34",25293,6696,"2020-06-23 14:26:30"
147760,"2015-07-20 02:38:26",25294,5744,"2020-06-23 14:26:30"
147761,"2015-08-07 22:54:14",25294,5672,"2020-06-23 14:26:30"
147762,"2015-08-16 12:53:20",25294,6682,"2020-06-23 14:26:30"
147763,"2016-07-30 14:41:08",25295,5520,"2020-06-23 14:26:30"
147764,"2016-08-16 10:33:38",25295,5539,"2020-06-23 14:26:30"
147765,"2016-09-23 22:19:34",25295,5520,"2020-06-23 14:26:30"
147766,"2016-09-29 13:40:40",25295,5533,"2020-06-23 14:26:30"
147767,"2016-10-13 14:42:04",25295,5542,"2020-06-23 14:26:30"
147768,"2016-10-16 16:27:46",25295,6693,"2020-06-23 14:26:30"
147769,"2016-11-18 12:53:06",25295,6678,"2020-06-23 14:26:30"
147770,"2016-11-30 10:07:14",25295,6202,"2020-06-23 14:26:30"
147771,"2016-12-03 01:52:38",25295,6680,"2020-06-23 14:26:30"
147772,"2016-12-11 09:27:18",25295,6678,"2020-06-23 14:26:30"
147773,"2016-12-25 18:14:30",25295,6901,"2020-06-23 14:26:30"
147774,"2017-01-24 14:24:12",25295,6682,"2020-06-23 14:26:30"
147775,"2017-02-05 05:32:54",25295,6696,"2020-06-23 14:26:30"
147776,"2017-02-10 02:19:54",25295,6693,"2020-06-23 14:26:30"
147777,"2017-02-12 08:43:02",25295,5756,"2020-06-23 14:26:30"
147778,"2017-02-19 11:32:42",25295,6322,"2020-06-23 14:26:30"
147779,"2013-07-26 15:57:54",25296,6693,"2020-06-23 14:26:30"
147780,"2013-07-30 07:49:24",25296,6169,"2020-06-23 14:26:30"
147781,"2013-08-05 14:45:54",25296,5658,"2020-06-23 14:26:30"
147782,"2008-07-01 19:10:52",25297,5756,"2020-06-23 14:26:30"
147783,"2008-07-29 08:58:00",25297,6202,"2020-06-23 14:26:30"
147784,"2008-08-04 03:18:30",25297,5520,"2020-06-23 14:26:30"
147785,"2008-08-18 20:01:22",25297,5758,"2020-06-23 14:26:30"
147786,"2008-08-31 20:57:36",25297,5663,"2020-06-23 14:26:30"
147787,"2008-09-29 14:58:12",25297,5533,"2020-06-23 14:26:30"
147788,"2008-10-09 09:28:10",25297,5751,"2020-06-23 14:26:30"
147789,"2008-10-18 22:26:10",25297,5672,"2020-06-23 14:26:30"
147790,"2008-11-15 07:57:00",25297,6902,"2020-06-23 14:26:30"
147791,"2008-12-07 22:11:42",25297,6901,"2020-06-23 14:26:30"
147792,"2008-12-25 04:33:54",25297,5744,"2020-06-23 14:26:30"
147793,"2009-01-01 07:28:26",25297,6909,"2020-06-23 14:26:30"
147794,"2009-01-04 18:18:20",25297,5672,"2020-06-23 14:26:30"
147795,"2009-01-16 05:44:04",25297,6902,"2020-06-23 14:26:30"
147796,"2009-01-20 04:14:38",25297,6901,"2020-06-23 14:26:30"
147797,"2009-01-24 01:03:22",25297,5539,"2020-06-23 14:26:30"
147798,"2009-01-31 21:38:10",25297,6678,"2020-06-23 14:26:30"
147799,"2009-02-17 12:57:14",25297,6603,"2020-06-23 14:26:30"
147800,"2009-03-03 13:33:26",25297,5539,"2020-06-23 14:26:30"
147801,"2009-03-12 10:48:02",25297,6696,"2020-06-23 14:26:30"
147802,"2009-03-23 03:31:52",25297,6699,"2020-06-23 14:26:30"
147803,"2009-03-26 15:30:12",25297,5751,"2020-06-23 14:26:30"
147804,"2009-04-06 12:32:02",25297,5539,"2020-06-23 14:26:30"
147805,"2009-05-15 18:18:10",25297,6666,"2020-06-23 14:26:30"
147806,"2009-06-02 10:12:40",25297,6678,"2020-06-23 14:26:30"
147807,"2009-06-27 02:12:46",25297,6693,"2020-06-23 14:26:30"
147808,"2009-07-14 22:43:50",25297,6693,"2020-06-23 14:26:30"
147809,"2009-08-09 14:51:40",25297,6699,"2020-06-23 14:26:30"
147810,"2009-09-03 14:33:32",25297,5542,"2020-06-23 14:26:30"
147811,"2009-09-05 23:59:20",25297,6901,"2020-06-23 14:26:30"
147812,"2009-09-10 21:06:28",25297,5755,"2020-06-23 14:26:30"
147813,"2009-09-14 23:44:56",25297,5539,"2020-06-23 14:26:30"
147814,"2009-09-22 16:52:08",25297,6182,"2020-06-23 14:26:30"
147815,"2009-10-06 04:42:30",25297,5658,"2020-06-23 14:26:30"
147816,"2009-10-22 06:53:10",25297,6169,"2020-06-23 14:26:30"
147817,"2009-10-24 16:48:44",25297,6693,"2020-06-23 14:26:30"
147818,"2009-11-27 00:14:36",25297,6693,"2020-06-23 14:26:30"
147819,"2009-12-01 06:20:08",25297,6169,"2020-06-23 14:26:30"
147820,"2019-06-26 13:20:42",25298,6693,"2020-06-23 14:26:30"
147821,"2019-07-03 11:22:18",25298,6693,"2020-06-23 14:26:30"
147822,"2019-07-07 11:27:16",25298,6682,"2020-06-23 14:26:30"
147823,"2019-08-12 06:03:52",25298,6678,"2020-06-23 14:26:30"
147824,"2019-09-04 19:56:46",25298,5663,"2020-06-23 14:26:30"
147825,"2019-09-07 11:22:34",25298,6682,"2020-06-23 14:26:30"
147826,"2019-09-12 13:17:00",25298,5520,"2020-06-23 14:26:30"
147827,"2019-09-19 10:56:28",25298,5539,"2020-06-23 14:26:30"
147828,"2012-07-23 04:25:22",25299,6603,"2020-06-23 14:26:30"
147829,"2012-08-18 13:49:46",25299,6909,"2020-06-23 14:26:30"
147830,"2012-09-12 13:28:30",25299,5539,"2020-06-23 14:26:30"
147831,"2012-09-15 23:00:16",25299,6202,"2020-06-23 14:26:30"
147832,"2012-09-23 11:36:24",25299,6666,"2020-06-23 14:26:30"
147833,"2012-10-17 23:06:38",25299,5533,"2020-06-23 14:26:30"
147834,"2012-10-29 03:18:40",25299,6902,"2020-06-23 14:26:30"
147835,"2012-11-12 13:30:34",25299,6666,"2020-06-23 14:26:30"
147836,"2012-11-26 12:31:36",25299,5756,"2020-06-23 14:26:30"
147837,"2012-12-12 06:17:34",25299,6202,"2020-06-23 14:26:30"
147838,"2012-12-27 06:56:50",25299,5672,"2020-06-23 14:26:30"
147839,"2013-01-01 07:38:56",25299,6678,"2020-06-23 14:26:30"
147840,"2013-01-08 12:07:48",25299,6202,"2020-06-23 14:26:30"
147841,"2013-01-20 08:38:40",25299,6666,"2020-06-23 14:26:30"
147842,"2015-07-14 17:24:36",25300,5539,"2020-06-23 14:26:30"
147843,"2015-07-20 00:39:06",25300,6699,"2020-06-23 14:26:30"
147844,"2015-07-31 13:34:50",25300,5658,"2020-06-23 14:26:30"
147845,"2015-08-03 21:03:38",25300,6182,"2020-06-23 14:26:30"
147846,"2015-08-15 21:12:10",25300,6682,"2020-06-23 14:26:30"
147847,"2018-06-28 05:29:24",25301,6696,"2020-06-23 14:26:30"
147848,"2018-07-24 06:57:00",25301,5539,"2020-06-23 14:26:30"
147849,"2018-08-15 04:17:24",25301,6666,"2020-06-23 14:26:30"
147850,"2018-09-01 06:44:10",25301,6902,"2020-06-23 14:26:30"
147851,"2018-10-05 15:55:24",25301,5672,"2020-06-23 14:26:30"
147852,"2018-10-14 20:09:50",25301,6202,"2020-06-23 14:26:30"
147853,"2018-10-17 04:23:58",25301,6202,"2020-06-23 14:26:30"
147854,"2018-10-21 09:03:26",25301,6902,"2020-06-23 14:26:30"
147855,"2018-10-23 21:56:48",25301,6666,"2020-06-23 14:26:30"
147856,"2018-10-29 22:38:18",25301,5751,"2020-06-23 14:26:30"
147857,"2018-11-07 14:21:54",25301,5751,"2020-06-23 14:26:30"
147858,"2018-11-16 04:25:42",25301,6322,"2020-06-23 14:26:30"
147859,"2018-11-25 11:28:06",25301,5533,"2020-06-23 14:26:30"
147860,"2018-12-18 05:12:56",25301,5751,"2020-06-23 14:26:30"
147861,"2018-12-21 11:09:10",25301,5520,"2020-06-23 14:26:30"
147862,"2018-12-24 10:10:40",25301,6678,"2020-06-23 14:26:30"
147863,"2018-12-31 21:57:28",25301,6202,"2020-06-23 14:26:30"
147864,"2009-07-27 02:09:12",25302,6693,"2020-06-23 14:26:30"
147865,"2009-08-20 10:52:34",25302,6699,"2020-06-23 14:26:30"
147866,"2009-09-20 04:08:52",25302,5663,"2020-06-23 14:26:30"
147867,"2009-09-30 20:36:56",25302,5520,"2020-06-23 14:26:30"
147868,"2009-10-09 10:30:34",25302,6682,"2020-06-23 14:26:30"
147869,"2009-10-24 07:44:52",25302,5744,"2020-06-23 14:26:30"
147870,"2009-11-21 20:36:20",25302,5539,"2020-06-23 14:26:30"
147871,"2009-12-04 20:19:14",25302,5658,"2020-06-23 14:26:30"
147872,"2009-12-13 16:34:38",25302,6909,"2020-06-23 14:26:30"
147873,"2010-01-01 00:14:44",25302,6169,"2020-06-23 14:26:30"
147874,"2010-01-12 23:23:22",25302,6696,"2020-06-23 14:26:30"
147875,"2010-01-28 22:52:10",25302,5542,"2020-06-23 14:26:30"
147876,"2010-02-07 04:15:32",25302,6682,"2020-06-23 14:26:30"
147877,"2010-02-28 13:23:38",25302,6693,"2020-06-23 14:26:30"
147878,"2010-03-19 07:00:14",25302,6699,"2020-06-23 14:26:30"
147879,"2010-04-04 23:37:12",25302,5520,"2020-06-23 14:26:30"
147880,"2010-05-02 19:43:20",25302,5744,"2020-06-23 14:26:30"
147881,"2019-07-28 00:18:38",25303,5755,"2020-06-23 14:26:30"
147882,"2019-08-30 08:59:32",25303,6678,"2020-06-23 14:26:30"
147883,"2019-09-14 20:57:14",25303,5672,"2020-06-23 14:26:30"
147884,"2019-09-28 14:00:14",25303,5520,"2020-06-23 14:26:30"
147885,"2019-10-20 10:03:34",25303,6699,"2020-06-23 14:26:30"
147886,"2019-11-10 05:47:36",25303,5756,"2020-06-23 14:26:30"
147887,"2019-12-12 17:48:46",25303,5751,"2020-06-23 14:26:30"
147888,"2019-12-19 10:26:06",25303,5542,"2020-06-23 14:26:30"
147889,"2019-12-22 02:40:10",25303,5539,"2020-06-23 14:26:30"
147890,"2020-01-23 11:01:04",25303,6322,"2020-06-23 14:26:30"
147891,"2020-02-07 17:01:44",25303,5758,"2020-06-23 14:26:30"
147892,"2020-02-11 00:41:12",25303,5756,"2020-06-23 14:26:30"
147893,"2020-02-15 11:24:24",25303,5672,"2020-06-23 14:26:30"
147894,"2020-03-05 09:42:34",25303,6678,"2020-06-23 14:26:30"
147895,"2020-03-17 08:23:10",25303,5758,"2020-06-23 14:26:30"
147896,"2020-03-30 13:35:48",25303,6693,"2020-06-23 14:26:30"
147897,"2020-04-07 11:57:44",25303,5533,"2020-06-23 14:26:30"
147898,"2020-04-25 21:53:22",25303,6182,"2020-06-23 14:26:30"
147899,"2020-05-30 13:40:04",25303,5744,"2020-06-23 14:26:30"
147900,"2020-06-14 06:35:20",25303,5758,"2020-06-23 14:26:30"
147901,"2012-07-21 15:03:22",25304,5520,"2020-06-23 14:26:30"
147902,"2012-08-19 07:19:32",25304,6909,"2020-06-23 14:26:30"
147903,"2012-08-26 07:09:08",25304,6901,"2020-06-23 14:26:30"
147904,"2012-09-01 18:44:28",25304,6696,"2020-06-23 14:26:30"
147905,"2012-09-14 12:17:58",25304,6182,"2020-06-23 14:26:30"
147906,"2012-09-17 13:07:10",25304,6696,"2020-06-23 14:26:30"
147907,"2012-09-26 22:56:42",25304,6322,"2020-06-23 14:26:30"
147908,"2012-10-02 18:29:04",25304,5520,"2020-06-23 14:26:30"
147909,"2015-07-15 04:34:56",25305,5542,"2020-06-23 14:26:30"
147910,"2015-07-22 12:26:30",25305,5533,"2020-06-23 14:26:30"
147911,"2015-08-17 21:01:54",25305,6169,"2020-06-23 14:26:30"
147912,"2015-09-18 23:44:22",25305,5542,"2020-06-23 14:26:30"
147913,"2015-10-01 08:28:02",25305,5755,"2020-06-23 14:26:30"
147914,"2015-10-04 16:48:24",25305,5658,"2020-06-23 14:26:30"
147915,"2015-10-29 04:49:24",25305,5756,"2020-06-23 14:26:30"
147916,"2015-11-01 11:26:20",25305,6182,"2020-06-23 14:26:30"
147917,"2015-11-15 14:10:52",25305,6182,"2020-06-23 14:26:30"
147918,"2015-12-19 17:02:04",25305,6682,"2020-06-23 14:26:30"
147919,"2016-01-20 20:01:00",25305,6902,"2020-06-23 14:26:30"
147920,"2016-01-30 00:07:42",25305,6699,"2020-06-23 14:26:30"
147921,"2016-02-04 01:24:52",25305,5756,"2020-06-23 14:26:30"
147922,"2016-02-19 07:08:42",25305,5533,"2020-06-23 14:26:30"
147923,"2016-02-24 10:10:42",25305,6603,"2020-06-23 14:26:30"
147924,"2016-03-03 12:08:54",25305,6902,"2020-06-23 14:26:30"
147925,"2016-03-20 00:52:22",25305,5520,"2020-06-23 14:26:30"
147926,"2016-03-23 06:44:46",25305,6202,"2020-06-23 14:26:30"
147927,"2016-03-27 07:50:52",25305,5756,"2020-06-23 14:26:30"
147928,"2016-04-09 09:54:00",25305,6901,"2020-06-23 14:26:30"
147929,"2016-04-23 18:43:08",25305,6169,"2020-06-23 14:26:30"
147930,"2016-05-28 04:52:12",25305,6169,"2020-06-23 14:26:30"
147931,"2016-06-08 18:50:44",25305,6182,"2020-06-23 14:26:30"
147932,"2016-06-16 06:25:58",25305,5539,"2020-06-23 14:26:30"
147933,"2016-07-21 09:08:04",25305,5520,"2020-06-23 14:26:30"
147934,"2016-08-04 22:38:02",25305,6666,"2020-06-23 14:26:30"
147935,"2016-09-12 17:50:38",25305,6603,"2020-06-23 14:26:30"
147936,"2016-09-29 04:20:06",25305,5758,"2020-06-23 14:26:30"
147937,"2016-10-09 12:49:34",25305,5542,"2020-06-23 14:26:30"
147938,"2016-10-27 14:14:12",25305,6603,"2020-06-23 14:26:30"
147939,"2016-10-29 22:32:40",25305,6322,"2020-06-23 14:26:30"
147940,"2016-11-09 15:16:44",25305,5542,"2020-06-23 14:26:30"
147941,"2016-11-15 03:20:48",25305,6603,"2020-06-23 14:26:30"
147942,"2016-12-01 18:42:06",25305,6696,"2020-06-23 14:26:30"
147943,"2016-12-11 20:52:48",25305,5744,"2020-06-23 14:26:30"
147944,"2016-12-28 17:59:16",25305,6169,"2020-06-23 14:26:30"
147945,"2017-01-10 09:27:50",25305,6682,"2020-06-23 14:26:30"
147946,"2017-01-22 14:14:54",25305,5672,"2020-06-23 14:26:30"
147947,"2017-02-17 16:02:36",25305,5756,"2020-06-23 14:26:30"
147948,"2017-02-21 16:57:06",25305,6682,"2020-06-23 14:26:30"
